ccode2,year,session.x,ccode1,agree,IdealPointAll.x,NVotesAll.x,IdealPointAll.y,NVotesAll.y,IdealPointDistance,country,un_continent,un_region,regime
490,2010,65,710,0.894736842105263,-0.8758027,67,-0.3178164,41,0.5579863,Congo Kinshasa,Africa,Middle Africa,Multiparty
490,2011,66,710,0.75,-0.744689,68,-0.7076405,18,0.0370485,Congo Kinshasa,Africa,Middle Africa,Multiparty
490,2012,67,710,0.866071428571429,-0.8695528,67,-0.6441175,44,0.2254353,Congo Kinshasa,Africa,Middle Africa,Multiparty
500,2000,55,710,0.905405405405405,-0.7520626,67,-0.6769761,66,0.0750865000000001,Uganda,Africa,Eastern Africa,Single Party
500,2001,56,710,0.855769230769231,-0.5598295,68,-0.7302706,44,0.1704411,Uganda,Africa,Eastern Africa,Single Party
500,2002,57,710,0.876288659793814,-0.5309098,72,-0.778164,72,0.2472542,Uganda,Africa,Eastern Africa,Single Party
500,2003,58,710,0.840277777777778,-0.9501601,75,-0.3595537,57,0.5906064,Uganda,Africa,Eastern Africa,Single Party
500,2004,59,710,0.845679012345679,-0.831006,71,-0.2447256,68,0.5862804,Uganda,Africa,Eastern Africa,Single Party
500,2005,60,710,0.810344827586207,-0.7416621,74,-0.05173602,69,0.68992608,Uganda,Africa,Eastern Africa,Single Party
500,2006,61,710,0.823170731707317,-0.8871786,90,-0.01611327,67,0.87106533,Uganda,Africa,Eastern Africa,Multiparty
500,2007,62,710,0.956896551724138,-0.6300299,78,-0.6331864,51,0.00315650000000001,Uganda,Africa,Eastern Africa,Multiparty
500,2008,63,710,0.910112359550562,-0.6653521,74,-0.5838706,72,0.0814815,Uganda,Africa,Eastern Africa,Multiparty
500,2009,64,710,0.935483870967742,-0.6438248,68,-0.3001412,53,0.3436836,Uganda,Africa,Eastern Africa,Multiparty
500,2010,65,710,0.965116279069767,-0.8758027,67,-0.8184491,40,0.0573536,Uganda,Africa,Eastern Africa,Multiparty
500,2011,66,710,0.885542168674699,-0.744689,68,-0.7957111,63,0.0510221,Uganda,Africa,Eastern Africa,Multiparty
500,2012,67,710,0.9,-0.8695528,67,-0.6792734,69,0.1902794,Uganda,Africa,Eastern Africa,Multiparty
501,2000,55,710,0.910958904109589,-0.7520626,67,-0.470171,65,0.2818916,Kenya,Africa,Eastern Africa,Multiparty
501,2001,56,710,0.914473684210526,-0.5598295,68,-0.5047087,64,0.0551208,Kenya,Africa,Eastern Africa,Multiparty
501,2002,57,710,0.871287128712871,-0.5309098,72,-0.5662291,75,0.0353193000000001,Kenya,Africa,Eastern Africa,Multiparty
501,2003,58,710,0.938202247191011,-0.9501601,75,-0.7091526,75,0.2410075,Kenya,Africa,Eastern Africa,Democracy
501,2004,59,710,0.880952380952381,-0.831006,71,-0.1557947,71,0.6752113,Kenya,Africa,Eastern Africa,Democracy
501,2005,60,710,0.94047619047619,-0.7416621,74,-0.50477,71,0.2368921,Kenya,Africa,Eastern Africa,Democracy
501,2006,61,710,0.88961038961039,-0.8871786,90,-0.3440226,64,0.543156,Kenya,Africa,Eastern Africa,Democracy
501,2007,62,710,0.922619047619048,-0.6300299,78,-0.4212253,71,0.2088046,Kenya,Africa,Eastern Africa,Democracy
501,2008,63,710,0.895604395604396,-0.6653521,74,-0.5347387,73,0.1306134,Kenya,Africa,Eastern Africa,Democracy
501,2009,64,710,0.932098765432099,-0.6438248,68,-0.4268641,66,0.2169607,Kenya,Africa,Eastern Africa,Democracy
501,2010,65,710,0.920731707317073,-0.8758027,67,-0.5982775,64,0.2775252,Kenya,Africa,Eastern Africa,Democracy
501,2011,66,710,0.897849462365591,-0.744689,68,-0.7635537,68,0.0188647,Kenya,Africa,Eastern Africa,Democracy
501,2012,67,710,0.907894736842105,-0.8695528,67,-0.6320331,64,0.2375197,Kenya,Africa,Eastern Africa,Democracy
51,2000,55,710,0.886363636363636,-0.7520626,67,-0.3349082,58,0.4171544,Jamaica,Americas,Caribbean,Democracy
51,2001,56,710,0.91025641025641,-0.5598295,68,-0.4577575,66,0.102072,Jamaica,Americas,Caribbean,Democracy
51,2002,57,710,0.84,-0.5309098,72,-0.4581983,73,0.0727115,Jamaica,Americas,Caribbean,Democracy
51,2003,58,710,0.934065934065934,-0.9501601,75,-0.5429206,76,0.4072395,Jamaica,Americas,Caribbean,Democracy
51,2004,59,710,0.936708860759494,-0.831006,71,-0.5502924,68,0.2807136,Jamaica,Americas,Caribbean,Democracy
51,2005,60,710,0.919191919191919,-0.7416621,74,-0.6404441,75,0.101218,Jamaica,Americas,Caribbean,Democracy
51,2006,61,710,0.914285714285714,-0.8871786,90,-0.4691404,89,0.4180382,Jamaica,Americas,Caribbean,Democracy
51,2007,62,710,0.940217391304348,-0.6300299,78,-0.5308803,79,0.0991496000000001,Jamaica,Americas,Caribbean,Democracy
51,2008,63,710,0.896739130434783,-0.6653521,74,-0.5617833,74,0.1035688,Jamaica,Americas,Caribbean,Democracy
51,2009,64,710,0.93452380952381,-0.6438248,68,-0.4427366,67,0.2010882,Jamaica,Americas,Caribbean,Democracy
51,2010,65,710,0.935294117647059,-0.8758027,67,-0.5503947,66,0.325408,Jamaica,Americas,Caribbean,Democracy
51,2011,66,710,0.877659574468085,-0.744689,68,-0.4299492,67,0.3147398,Jamaica,Americas,Caribbean,Democracy
51,2012,67,710,0.894117647058824,-0.8695528,67,-0.5531071,68,0.3164457,Jamaica,Americas,Caribbean,Democracy
510,2000,55,710,0.921052631578947,-0.7520626,67,-0.9759856,67,0.223923,Tanzania,Africa,Eastern Africa,Multiparty
510,2001,56,710,0.925,-0.5598295,68,-0.8702651,68,0.3104356,Tanzania,Africa,Eastern Africa,Multiparty
510,2002,57,710,0.866336633663366,-0.5309098,72,-0.7007631,75,0.1698533,Tanzania,Africa,Eastern Africa,Multiparty
510,2003,58,710,0.917582417582418,-0.9501601,75,-0.6219687,76,0.3281914,Tanzania,Africa,Eastern Africa,Multiparty
510,2004,59,710,0.91566265060241,-0.831006,71,-0.6459411,70,0.1850649,Tanzania,Africa,Eastern Africa,Multiparty
510,2005,60,710,0.897959183673469,-0.7416621,74,-0.4616916,74,0.2799705,Tanzania,Africa,Eastern Africa,Multiparty
510,2006,61,710,0.878787878787879,-0.8871786,90,-0.1226534,82,0.7645252,Tanzania,Africa,Eastern Africa,Multiparty
510,2007,62,710,0.931818181818182,-0.6300299,78,-0.4269426,75,0.2030873,Tanzania,Africa,Eastern Africa,Multiparty
510,2008,63,710,0.879310344827586,-0.6653521,74,-0.4291345,69,0.2362176,Tanzania,Africa,Eastern Africa,Multiparty
510,2009,64,710,0.92948717948718,-0.6438248,68,-0.3891513,61,0.2546735,Tanzania,Africa,Eastern Africa,Multiparty
510,2010,65,710,0.932098765432099,-0.8758027,67,-0.5485062,62,0.3272965,Tanzania,Africa,Eastern Africa,Multiparty
510,2011,66,710,0.841463414634146,-0.744689,68,-0.5365107,55,0.2081783,Tanzania,Africa,Eastern Africa,Multiparty
510,2012,67,710,0.888235294117647,-0.8695528,67,-0.6293749,68,0.2401779,Tanzania,Africa,Eastern Africa,Multiparty
516,2000,55,710,0.91304347826087,-0.7520626,67,-0.6807624,62,0.0713002,Burundi,Africa,Eastern Africa,Military
516,2001,56,710,0.925373134328358,-0.5598295,68,-0.6253563,60,0.0655268,Burundi,Africa,Eastern Africa,Military
516,2002,57,710,0.861842105263158,-0.5309098,72,-0.759526,55,0.2286162,Burundi,Africa,Eastern Africa,Military
516,2003,58,710,0.919753086419753,-0.9501601,75,-0.4591978,68,0.4909623,Burundi,Africa,Eastern Africa,Multiparty
516,2004,59,710,0.893333333333333,-0.831006,71,-0.1323888,67,0.6986172,Burundi,Africa,Eastern Africa,Multiparty
516,2005,60,710,0.952054794520548,-0.7416621,74,-0.438866,61,0.3027961,Burundi,Africa,Eastern Africa,Multiparty
516,2006,61,710,0.861386138613861,-0.8871786,90,-0.009817674,86,0.877360926,Burundi,Africa,Eastern Africa,Multiparty
516,2007,62,710,0.847222222222222,-0.6300299,78,-0.07848185,62,0.55154805,Burundi,Africa,Eastern Africa,Multiparty
516,2008,63,710,0.85632183908046,-0.6653521,74,-0.2203815,69,0.4449706,Burundi,Africa,Eastern Africa,Multiparty
516,2009,64,710,0.9125,-0.6438248,68,-0.2604743,65,0.3833505,Burundi,Africa,Eastern Africa,Multiparty
516,2010,65,710,0.785714285714286,-0.8758027,67,-0.3328558,18,0.5429469,Burundi,Africa,Eastern Africa,Multiparty
516,2011,66,710,0.911764705882353,-0.744689,68,-0.2658755,33,0.4788135,Burundi,Africa,Eastern Africa,Multiparty
516,2012,67,710,0.880952380952381,-0.8695528,67,-0.1454529,42,0.7240999,Burundi,Africa,Eastern Africa,Multiparty
517,2000,55,710,0.833333333333333,-0.7520626,67,-0.6151644,17,0.1368982,Rwanda,Africa,Eastern Africa,Military
517,2001,56,710,0.875,-0.5598295,68,-0.8581288,20,0.2982993,Rwanda,Africa,Eastern Africa,Military
517,2002,57,710,0.76984126984127,-0.5309098,72,-0.352924,45,0.1779858,Rwanda,Africa,Eastern Africa,Military
517,2003,58,710,0.770833333333333,-0.9501601,75,0.1261236,63,1.0762837,Rwanda,Africa,Eastern Africa,Military
517,2004,59,710,0.88135593220339,-0.831006,71,-0.5998985,49,0.2311075,Rwanda,Africa,Eastern Africa,Military
517,2005,60,710,0.882352941176471,-0.7416621,74,-0.6648617,25,0.0768004,Rwanda,Africa,Eastern Africa,Military
517,2006,61,710,0.912162162162162,-0.8871786,90,-0.5027558,62,0.3844228,Rwanda,Africa,Eastern Africa,Military
517,2007,62,710,0.8828125,-0.6300299,78,-0.2567599,53,0.37327,Rwanda,Africa,Eastern Africa,Military
517,2008,63,710,0.880597014925373,-0.6653521,74,-0.4095202,53,0.2558319,Rwanda,Africa,Eastern Africa,Military
517,2009,64,710,0.92,-0.6438248,68,-0.4410633,23,0.2027615,Rwanda,Africa,Eastern Africa,Military
517,2010,65,710,0.854545454545454,-0.8758027,67,-0.3904132,37,0.4853895,Rwanda,Africa,Eastern Africa,Military
517,2011,66,710,0.727272727272727,-0.744689,68,-0.2389933,19,0.5056957,Rwanda,Africa,Eastern Africa,Military
517,2012,67,710,0.849315068493151,-0.8695528,67,-0.1868987,58,0.6826541,Rwanda,Africa,Eastern Africa,Military
52,2000,55,710,0.833333333333333,-0.7520626,67,-0.2486035,47,0.5034591,Trinidad and Tobago,Americas,Caribbean,Democracy
52,2001,56,710,0.884057971014493,-0.5598295,68,-0.2595605,62,0.300269,Trinidad and Tobago,Americas,Caribbean,Democracy
52,2002,57,710,0.803030303030303,-0.5309098,72,-0.4133557,72,0.1175541,Trinidad and Tobago,Americas,Caribbean,Democracy
52,2003,58,710,0.930232558139535,-0.9501601,75,-0.5495704,73,0.4005897,Trinidad and Tobago,Americas,Caribbean,Democracy
52,2004,59,710,0.895061728395062,-0.831006,71,-0.5724003,68,0.2586057,Trinidad and Tobago,Americas,Caribbean,Democracy
52,2005,60,710,0.936781609195402,-0.7416621,74,-0.5506126,68,0.1910495,Trinidad and Tobago,Americas,Caribbean,Democracy
52,2006,61,710,0.918269230769231,-0.8871786,90,-0.4908878,89,0.3962908,Trinidad and Tobago,Americas,Caribbean,Democracy
52,2007,62,710,0.936781609195402,-0.6300299,78,-0.5392368,77,0.0907931000000001,Trinidad and Tobago,Americas,Caribbean,Democracy
52,2008,63,710,0.922619047619048,-0.6653521,74,-0.5537999,69,0.1115522,Trinidad and Tobago,Americas,Caribbean,Democracy
52,2009,64,710,0.933734939759036,-0.6438248,68,-0.4886399,67,0.1551849,Trinidad and Tobago,Americas,Caribbean,Democracy
52,2010,65,710,0.942528735632184,-0.8758027,67,-0.6602011,68,0.2156016,Trinidad and Tobago,Americas,Caribbean,Democracy
52,2011,66,710,0.904761904761905,-0.744689,68,-0.6512326,60,0.0934564,Trinidad and Tobago,Americas,Caribbean,Democracy
52,2012,67,710,0.894117647058824,-0.8695528,67,-0.5830107,69,0.2865421,Trinidad and Tobago,Americas,Caribbean,Democracy
520,2012,67,710,0.908450704225352,-0.8695528,67,-0.6690564,59,0.2004964,Somalia,Africa,Eastern Africa,NA
522,2000,55,710,0.910958904109589,-0.7520626,67,-0.5675096,65,0.184553,Djibouti,Africa,Eastern Africa,Multiparty
522,2001,56,710,0.941558441558442,-0.5598295,68,-1.077308,65,0.5174785,Djibouti,Africa,Eastern Africa,Multiparty
522,2002,57,710,0.927835051546392,-0.5309098,72,-1.010889,72,0.4799792,Djibouti,Africa,Eastern Africa,Multiparty
522,2003,58,710,0.949438202247191,-0.9501601,75,-1.067807,74,0.1176469,Djibouti,Africa,Eastern Africa,Multiparty
522,2004,59,710,0.909638554216867,-0.831006,71,-0.9712416,69,0.1402356,Djibouti,Africa,Eastern Africa,Multiparty
522,2005,60,710,0.942105263157895,-0.7416621,74,-0.7997125,74,0.0580504000000001,Djibouti,Africa,Eastern Africa,Multiparty
522,2006,61,710,0.906542056074766,-0.8871786,90,-0.6609337,91,0.2262449,Djibouti,Africa,Eastern Africa,Multiparty
522,2007,62,710,0.945054945054945,-0.6300299,78,-0.8771623,78,0.2471324,Djibouti,Africa,Eastern Africa,Multiparty
522,2008,63,710,0.902298850574713,-0.6653521,74,-0.8865707,71,0.2212186,Djibouti,Africa,Eastern Africa,Multiparty
522,2009,64,710,0.919753086419753,-0.6438248,68,-1.011611,65,0.3677862,Djibouti,Africa,Eastern Africa,Multiparty
522,2010,65,710,0.931034482758621,-0.8758027,67,-0.5465331,68,0.3292696,Djibouti,Africa,Eastern Africa,Multiparty
522,2011,66,710,0.852631578947368,-0.744689,68,-0.691319,68,0.05337,Djibouti,Africa,Eastern Africa,Multiparty
522,2012,67,710,0.909638554216867,-0.8695528,67,-0.7694051,68,0.1001477,Djibouti,Africa,Eastern Africa,Multiparty
530,2000,55,710,0.894736842105263,-0.7520626,67,-0.3920784,67,0.3599842,Ethiopia,Africa,Eastern Africa,Multiparty
530,2001,56,710,0.911392405063291,-0.5598295,68,-0.5329852,67,0.0268442999999999,Ethiopia,Africa,Eastern Africa,Multiparty
530,2002,57,710,0.850515463917526,-0.5309098,72,-0.3438368,72,0.187073,Ethiopia,Africa,Eastern Africa,Multiparty
530,2003,58,710,0.926136363636364,-0.9501601,75,-0.4224811,74,0.527679,Ethiopia,Africa,Eastern Africa,Multiparty
530,2004,59,710,0.92,-0.831006,71,-0.4857118,68,0.3452942,Ethiopia,Africa,Eastern Africa,Multiparty
530,2005,60,710,0.93125,-0.7416621,74,-0.3475883,69,0.3940738,Ethiopia,Africa,Eastern Africa,Multiparty
530,2006,61,710,0.895,-0.8871786,90,-0.3945288,86,0.4926498,Ethiopia,Africa,Eastern Africa,Multiparty
530,2007,62,710,0.947368421052632,-0.6300299,78,-0.6138046,68,0.0162253,Ethiopia,Africa,Eastern Africa,Multiparty
530,2008,63,710,0.879120879120879,-0.6653521,74,-0.459365,74,0.2059871,Ethiopia,Africa,Eastern Africa,Multiparty
530,2009,64,710,0.944444444444444,-0.6438248,68,-0.4096785,46,0.2341463,Ethiopia,Africa,Eastern Africa,Multiparty
530,2010,65,710,0.94375,-0.8758027,67,-0.5714326,63,0.3043701,Ethiopia,Africa,Eastern Africa,Multiparty
530,2011,66,710,0.893617021276596,-0.744689,68,-0.483029,67,0.26166,Ethiopia,Africa,Eastern Africa,Multiparty
530,2012,67,710,0.907407407407407,-0.8695528,67,-0.4902347,65,0.3793181,Ethiopia,Africa,Eastern Africa,Multiparty
531,2000,55,710,0.907142857142857,-0.7520626,67,-0.4730416,63,0.279021,Eritrea,Africa,Eastern Africa,Single Party
531,2001,56,710,0.928571428571429,-0.5598295,68,-0.5328842,66,0.0269452999999999,Eritrea,Africa,Eastern Africa,Single Party
531,2002,57,710,0.871134020618557,-0.5309098,72,-0.655858,72,0.1249482,Eritrea,Africa,Eastern Africa,Single Party
531,2003,58,710,0.942528735632184,-0.9501601,75,-0.6790759,73,0.2710842,Eritrea,Africa,Eastern Africa,Single Party
531,2004,59,710,0.930379746835443,-0.831006,71,-0.5719012,67,0.2591048,Eritrea,Africa,Eastern Africa,Single Party
531,2005,60,710,0.922680412371134,-0.7416621,74,-0.5967432,73,0.1449189,Eritrea,Africa,Eastern Africa,Single Party
531,2006,61,710,0.923076923076923,-0.8871786,90,-0.6059094,88,0.2812692,Eritrea,Africa,Eastern Africa,Single Party
531,2007,62,710,0.9375,-0.6300299,78,-0.5425515,76,0.0874784000000001,Eritrea,Africa,Eastern Africa,Single Party
531,2008,63,710,0.923913043478261,-0.6653521,74,-0.6892548,75,0.0239026999999999,Eritrea,Africa,Eastern Africa,Single Party
531,2009,64,710,0.961038961038961,-0.6438248,68,-0.7509873,63,0.1071625,Eritrea,Africa,Eastern Africa,Single Party
531,2010,65,710,0.93452380952381,-0.8758027,67,-0.7406753,66,0.1351274,Eritrea,Africa,Eastern Africa,Single Party
531,2011,66,710,0.928571428571429,-0.744689,68,-0.5501255,48,0.1945635,Eritrea,Africa,Eastern Africa,Single Party
531,2012,67,710,0.898809523809524,-0.8695528,67,-0.7034205,68,0.1661323,Eritrea,Africa,Eastern Africa,Single Party
540,2000,55,710,0.864406779661017,-0.7520626,67,-0.3452982,51,0.4067644,Angola,Africa,Middle Africa,Multiparty
540,2001,56,710,0.909722222222222,-0.5598295,68,-0.2825458,61,0.2772837,Angola,Africa,Middle Africa,Multiparty
540,2002,57,710,0.827777777777778,-0.5309098,72,-0.6822801,66,0.1513703,Angola,Africa,Middle Africa,Multiparty
540,2003,58,710,0.905063291139241,-0.9501601,75,-0.3429468,65,0.6072133,Angola,Africa,Middle Africa,Multiparty
540,2004,59,710,0.912698412698413,-0.831006,71,-0.5149621,53,0.3160439,Angola,Africa,Middle Africa,Multiparty
540,2005,60,710,0.91304347826087,-0.7416621,74,-0.4888457,36,0.2528164,Angola,Africa,Middle Africa,Multiparty
540,2006,61,710,0.901041666666667,-0.8871786,90,-0.4459081,82,0.4412705,Angola,Africa,Middle Africa,Multiparty
540,2007,62,710,0.903225806451613,-0.6300299,78,-0.292867,52,0.3371629,Angola,Africa,Middle Africa,Multiparty
540,2008,63,710,0.902298850574713,-0.6653521,74,-0.5822267,71,0.0831254,Angola,Africa,Middle Africa,Multiparty
540,2009,64,710,0.948717948717949,-0.6438248,68,-0.6389477,63,0.00487709999999997,Angola,Africa,Middle Africa,Multiparty
540,2010,65,710,0.916666666666667,-0.8758027,67,-0.6816885,61,0.1941142,Angola,Africa,Middle Africa,Multiparty
540,2011,66,710,0.891566265060241,-0.744689,68,-0.7072624,59,0.0374266000000001,Angola,Africa,Middle Africa,Multiparty
540,2012,67,710,0.903846153846154,-0.8695528,67,-0.7358114,66,0.1337414,Angola,Africa,Middle Africa,Multiparty
541,2000,55,710,0.914285714285714,-0.7520626,67,-0.7220487,63,0.0300139,Mozambique,Africa,Eastern Africa,Multiparty
541,2001,56,710,0.927631578947368,-0.5598295,68,-0.6131237,65,0.0532942000000001,Mozambique,Africa,Eastern Africa,Multiparty
541,2002,57,710,0.894736842105263,-0.5309098,72,-0.6137423,60,0.0828325,Mozambique,Africa,Eastern Africa,Multiparty
541,2003,58,710,0.945054945054945,-0.9501601,75,-0.7013568,76,0.2488033,Mozambique,Africa,Eastern Africa,Multiparty
541,2004,59,710,0.949275362318841,-0.831006,71,-0.6217516,68,0.2092544,Mozambique,Africa,Eastern Africa,Multiparty
541,2005,60,710,0.94375,-0.7416621,74,-0.6241963,68,0.1174658,Mozambique,Africa,Eastern Africa,Multiparty
541,2006,61,710,0.919811320754717,-0.8871786,90,-0.5326334,89,0.3545452,Mozambique,Africa,Eastern Africa,Multiparty
541,2007,62,710,0.929347826086957,-0.6300299,78,-0.5034174,79,0.1266125,Mozambique,Africa,Eastern Africa,Multiparty
541,2008,63,710,0.897727272727273,-0.6653521,74,-0.5288976,73,0.1364545,Mozambique,Africa,Eastern Africa,Multiparty
541,2009,64,710,0.9625,-0.6438248,68,-0.6346652,64,0.00915959999999993,Mozambique,Africa,Eastern Africa,Multiparty
541,2010,65,710,0.914473684210526,-0.8758027,67,-0.6529618,59,0.2228409,Mozambique,Africa,Eastern Africa,Multiparty
541,2011,66,710,0.918604651162791,-0.744689,68,-0.6711526,62,0.0735364000000001,Mozambique,Africa,Eastern Africa,Multiparty
541,2012,67,710,0.902597402597403,-0.8695528,67,-0.3689395,64,0.5006133,Mozambique,Africa,Eastern Africa,Multiparty
551,2000,55,710,0.923611111111111,-0.7520626,67,-0.6182176,63,0.133845,Zambia,Africa,Eastern Africa,Multiparty
551,2001,56,710,0.920731707317073,-0.5598295,68,-0.5424992,68,0.0173303,Zambia,Africa,Eastern Africa,Multiparty
551,2002,57,710,0.873737373737374,-0.5309098,72,-0.6392999,73,0.1083901,Zambia,Africa,Eastern Africa,Multiparty
551,2003,58,710,0.945054945054945,-0.9501601,75,-0.6979956,76,0.2521645,Zambia,Africa,Eastern Africa,Multiparty
551,2004,59,710,0.94047619047619,-0.831006,71,-0.6798063,71,0.1511997,Zambia,Africa,Eastern Africa,Multiparty
551,2005,60,710,0.908163265306122,-0.7416621,74,-0.4812234,74,0.2604387,Zambia,Africa,Eastern Africa,Multiparty
551,2006,61,710,0.930555555555556,-0.8871786,90,-0.6942023,91,0.1929763,Zambia,Africa,Eastern Africa,Multiparty
551,2007,62,710,0.928571428571429,-0.6300299,78,-0.6470953,79,0.0170654,Zambia,Africa,Eastern Africa,Multiparty
551,2008,63,710,0.909574468085106,-0.6653521,74,-0.5535275,76,0.1118246,Zambia,Africa,Eastern Africa,Multiparty
551,2009,64,710,0.951219512195122,-0.6438248,68,-0.5145715,66,0.1292533,Zambia,Africa,Eastern Africa,Democracy
551,2010,65,710,0.928571428571429,-0.8758027,67,-0.5436054,66,0.3321973,Zambia,Africa,Eastern Africa,Democracy
551,2011,66,710,0.888297872340426,-0.744689,68,-0.789251,67,0.044562,Zambia,Africa,Eastern Africa,Democracy
551,2012,67,710,0.892857142857143,-0.8695528,67,-0.3581636,68,0.5113892,Zambia,Africa,Eastern Africa,Democracy
552,2000,55,710,0.91044776119403,-0.7520626,67,-0.7334765,60,0.0185861,Zimbabwe,Africa,Eastern Africa,Multiparty
552,2001,56,710,0.892857142857143,-0.5598295,68,-0.6633214,23,0.1034919,Zimbabwe,Africa,Eastern Africa,Multiparty
552,2002,57,710,0.880597014925373,-0.5309098,72,-0.9551371,48,0.4242273,Zimbabwe,Africa,Eastern Africa,Multiparty
552,2003,58,710,0.960674157303371,-0.9501601,75,-0.9525058,74,0.00234570000000001,Zimbabwe,Africa,Eastern Africa,Multiparty
552,2004,59,710,0.969512195121951,-0.831006,71,-1.200353,70,0.369347,Zimbabwe,Africa,Eastern Africa,Multiparty
552,2005,60,710,0.945054945054945,-0.7416621,74,-1.10561,72,0.3639479,Zimbabwe,Africa,Eastern Africa,Multiparty
552,2006,61,710,0.980392156862745,-0.8871786,90,-1.243245,85,0.3560664,Zimbabwe,Africa,Eastern Africa,Multiparty
552,2007,62,710,0.971910112359551,-0.6300299,78,-1.432312,77,0.8022821,Zimbabwe,Africa,Eastern Africa,Multiparty
552,2008,63,710,0.956043956043956,-0.6653521,74,-1.425572,73,0.7602199,Zimbabwe,Africa,Eastern Africa,Multiparty
552,2009,64,710,0.969135802469136,-0.6438248,68,-1.346873,66,0.7030482,Zimbabwe,Africa,Eastern Africa,Multiparty
552,2010,65,710,0.939759036144578,-0.8758027,67,-1.490135,65,0.6143323,Zimbabwe,Africa,Eastern Africa,Multiparty
552,2011,66,710,0.920454545454545,-0.744689,68,-1.358142,64,0.613453,Zimbabwe,Africa,Eastern Africa,Multiparty
552,2012,67,710,0.948051948051948,-0.8695528,67,-1.302848,63,0.4332952,Zimbabwe,Africa,Eastern Africa,Multiparty
553,2000,55,710,0.861702127659574,-0.7520626,67,-0.5275052,40,0.2245574,Malawi,Africa,Eastern Africa,Democracy
553,2001,56,710,0.85,-0.5598295,68,-0.218913,20,0.3409165,Malawi,Africa,Eastern Africa,Democracy
553,2002,57,710,0.846590909090909,-0.5309098,72,-0.5091211,64,0.0217887,Malawi,Africa,Eastern Africa,Democracy
553,2003,58,710,0.912698412698413,-0.9501601,75,-0.4753934,50,0.4747667,Malawi,Africa,Eastern Africa,Democracy
553,2004,59,710,0.843137254901961,-0.831006,71,0.04576763,41,0.87677363,Malawi,Africa,Eastern Africa,Democracy
553,2005,60,710,0.893333333333333,-0.7416621,74,-0.4102728,57,0.3313893,Malawi,Africa,Eastern Africa,Democracy
553,2006,61,710,0.838235294117647,-0.8871786,90,-0.06100974,87,0.82616886,Malawi,Africa,Eastern Africa,Democracy
553,2007,62,710,0.909090909090909,-0.6300299,78,-0.2668709,75,0.363159,Malawi,Africa,Eastern Africa,Democracy
553,2008,63,710,0.903614457831325,-0.6653521,74,-0.6058225,66,0.0595296,Malawi,Africa,Eastern Africa,Democracy
553,2009,64,710,0.912162162162162,-0.6438248,68,-0.3560269,58,0.2877979,Malawi,Africa,Eastern Africa,Democracy
553,2010,65,710,0.923529411764706,-0.8758027,67,-0.4510614,66,0.4247413,Malawi,Africa,Eastern Africa,Democracy
553,2011,66,710,0.875,-0.744689,68,-0.3864832,54,0.3582058,Malawi,Africa,Eastern Africa,Democracy
553,2012,67,710,0.873134328358209,-0.8695528,67,-0.2482278,55,0.621325,Malawi,Africa,Eastern Africa,Democracy
560,2000,55,710,0.855263157894737,-0.7520626,67,0.06340236,67,0.81546496,South Africa,Africa,Southern Africa,Democracy
560,2001,56,710,0.873417721518987,-0.5598295,68,0.08593602,66,0.64576552,South Africa,Africa,Southern Africa,Democracy
560,2002,57,710,0.871287128712871,-0.5309098,72,-0.3003046,75,0.2306052,South Africa,Africa,Southern Africa,Democracy
560,2003,58,710,0.943181818181818,-0.9501601,75,-0.3318195,73,0.6183406,South Africa,Africa,Southern Africa,Democracy
560,2004,59,710,0.946428571428571,-0.831006,71,-0.4905036,71,0.3405024,South Africa,Africa,Southern Africa,Democracy
560,2005,60,710,0.913265306122449,-0.7416621,74,-0.442652,74,0.2990101,South Africa,Africa,Southern Africa,Democracy
560,2006,61,710,0.925925925925926,-0.8871786,90,-0.5347489,91,0.3524297,South Africa,Africa,Southern Africa,Democracy
560,2007,62,710,0.929347826086957,-0.6300299,78,-0.6073572,79,0.0226727,South Africa,Africa,Southern Africa,Democracy
560,2008,63,710,0.924731182795699,-0.6653521,74,-0.6111231,76,0.054229,South Africa,Africa,Southern Africa,Democracy
560,2009,64,710,0.935294117647059,-0.6438248,68,-0.5328274,68,0.1109974,South Africa,Africa,Southern Africa,Democracy
560,2010,65,710,0.912790697674419,-0.8758027,67,-0.4794972,67,0.3963055,South Africa,Africa,Southern Africa,Democracy
560,2011,66,710,0.880434782608696,-0.744689,68,-0.6874874,65,0.0572016000000001,South Africa,Africa,Southern Africa,Democracy
560,2012,67,710,0.882352941176471,-0.8695528,67,-0.4087797,68,0.4607731,South Africa,Africa,Southern Africa,Democracy
565,2000,55,710,0.908450704225352,-0.7520626,67,-0.6614191,64,0.0906435,Namibia,Africa,Southern Africa,Multiparty
565,2001,56,710,0.915492957746479,-0.5598295,68,-0.6800862,62,0.1202567,Namibia,Africa,Southern Africa,Multiparty
565,2002,57,710,0.848837209302326,-0.5309098,72,-0.6120542,61,0.0811444,Namibia,Africa,Southern Africa,Multiparty
565,2003,58,710,0.932584269662921,-0.9501601,75,-0.6693496,74,0.2808105,Namibia,Africa,Southern Africa,Multiparty
565,2004,59,710,0.916666666666667,-0.831006,71,-0.5745432,71,0.2564628,Namibia,Africa,Southern Africa,Multiparty
565,2005,60,710,0.897959183673469,-0.7416621,74,-0.4651918,74,0.2764703,Namibia,Africa,Southern Africa,Multiparty
